,Date,Cumulative E disp,Cumulative N disp,Name,Source
62,2018-10-18 00:00:00,3.218912124633789,-9.243610382080078,Peg 14,cosicorr
63,2019-01-16 00:00:00,3.008460283279419,-8.448074340820312,Peg 14,cosicorr
64,2019-03-02 00:00:00,1.5861953496932983,-10.173908233642578,Peg 14,cosicorr
65,2019-11-02 00:00:00,3.8391618728637695,-10.984589576721191,Peg 14,cosicorr
66,2019-11-22 00:00:00,3.650909423828125,-10.484148979187012,Peg 14,cosicorr
67,2020-01-16 00:00:00,2.074510097503662,-10.223982810974121,Peg 14,cosicorr
68,2020-02-10 00:00:00,0.9648375511169434,-11.86883544921875,Peg 14,cosicorr
69,2020-03-11 00:00:00,1.18851637840271,-13.080243110656738,Peg 14,cosicorr
70,2020-03-31 00:00:00,2.662367820739746,-13.036172866821289,Peg 14,cosicorr
71,2020-04-10 00:00:00,2.1246113777160645,-13.772560119628906,Peg 14,cosicorr
72,2020-07-09 00:00:00,3.3059585094451904,-16.071962356567383,Peg 14,cosicorr
73,2020-08-03 00:00:00,2.4178264141082764,-15.535646438598633,Peg 14,cosicorr
74,2020-12-16 00:00:00,3.9489314556121826,-11.941455841064453,Peg 14,cosicorr
75,2021-01-25 00:00:00,3.890766143798828,-11.36993408203125,Peg 14,cosicorr
76,2021-02-19 00:00:00,2.5517830848693848,-12.446699142456055,Peg 14,cosicorr
77,2021-03-16 00:00:00,2.030893325805664,-13.850458145141602,Peg 14,cosicorr
78,2016-02-06 00:00:00,0.0,0.0,Peg 21,cosicorr
79,2016-11-22 00:00:00,2.085374355316162,-5.801770210266113,Peg 21,cosicorr
80,2017-04-21 00:00:00,2.630707025527954,-9.90408706665039,Peg 21,cosicorr
81,2017-05-01 00:00:00,0.13269829750061035,-10.52602481842041,Peg 21,cosicorr
82,2017-05-21 00:00:00,-3.6800601482391357,-11.47634506225586,Peg 21,cosicorr
83,2017-08-04 00:00:00,3.8864195346832275,-13.80860424041748,Peg 21,cosicorr
84,2017-10-13 00:00:00,6.029419898986816,-9.61982536315918,Peg 21,cosicorr
85,2017-11-22 00:00:00,5.895587921142578,-10.40848445892334,Peg 21,cosicorr
86,2018-03-17 00:00:00,6.049984455108643,-14.665072441101074,Peg 21,cosicorr
